Date,State,District,Confirmed
2020-05-05,MH,Raigad,58
2020-05-05,MH,Sindhudurg,1
2020-05-05,MH,Solapur,1
2020-05-05,MH,Thane,166
2020-05-05,MH,Yavatmal,1
2020-05-05,MP,Anuppur,1
2020-05-05,MP,Bhopal,8
2020-05-05,MP,Dhar,20
2020-05-05,MP,Indore,43
2020-05-05,MP,Jabalpur,8
2020-05-05,MP,Khandwa,2
2020-05-05,MP,Khargone,2
2020-05-05,MP,Raisen,4
2020-05-05,MP,Tikamgarh,1
2020-05-05,MP,Ujjain,18
2020-05-05,OR,Balasore,3
2020-05-05,OR,Cuttack,1
2020-05-05,OR,Ganjam,2
2020-05-05,OR,Jajpur,1
2020-05-05,OR,Sundargarh,1
2020-05-05,PB,Faridkot,27
2020-05-05,PB,Fazilka,34
2020-05-05,PB,Gurdaspur,48
2020-05-05,PB,Jalandhar,6
2020-05-05,PB,Kapurthala,5
2020-05-05,PB,Ludhiana,14
2020-05-05,PB,Patiala,1
2020-05-05,PB,Sangrur,22
2020-05-05,PB,Sri Muktsar Sahib,15
2020-05-05,PB,Tarn Taran,47
2020-05-05,RJ,Ajmer,5
2020-05-05,RJ,Alwar,1
2020-05-05,RJ,Bharatpur,1
2020-05-05,RJ,Bhilwara,2
2020-05-05,RJ,Chittorgarh,9
2020-05-05,RJ,Jaipur,25
2020-05-05,RJ,Jhalawar,1
2020-05-05,RJ,Jodhpur,41
2020-05-05,RJ,Kota,9
2020-05-05,RJ,Rajsamand,1
2020-05-05,RJ,Tonk,2
2020-05-05,TG,telengana_district,11
2020-05-05,TN,Chengalpattu,36
2020-05-05,TN,Chennai,278
2020-05-05,TN,Cuddalore,68
2020-05-05,TN,Dharmapuri,1
2020-05-05,TN,Dindigul,7
2020-05-05,TN,Kallakurichi,38
2020-05-05,TN,Kancheepuram,1
2020-05-05,TN,Krishnagiri,2
2020-05-05,TN,Madurai,1
2020-05-05,TN,Namakkal,15
2020-05-05,TN,Nilgiris,5
2020-05-05,TN,Perambalur,1
2020-05-05,TN,Salem,1
2020-05-05,TN,Tenkasi,1
2020-05-05,TN,Theni,5
2020-05-05,TN,Thiruvallur,20
2020-05-05,TN,Tiruchirappalli,1
2020-05-05,TN,Tirunelveli,1
2020-05-05,TN,Viluppuram,25
2020-05-05,TN,Virudhunagar,1
2020-05-05,TR,Dhalai,13
2020-05-05,UP,Agra,12
2020-05-05,UP,Aligarh,1
2020-05-05,UP,Amethi,1
2020-05-05,UP,Auraiya,1
2020-05-05,UP,Baghpat,1
2020-05-05,UP,Bulandshahr,1
2020-05-05,UP,Etawah,-4
2020-05-05,UP,Firozabad,7
2020-05-05,UP,Gautam Buddha Nagar,13
2020-05-05,UP,Ghaziabad,10
2020-05-05,UP,Gonda,5
2020-05-05,UP,Jhansi,6
2020-05-05,UP,Kanpur Nagar,10
2020-05-05,UP,Kushinagar,1
2020-05-05,UP,Lucknow,5
2020-05-05,UP,Mainpuri,1
2020-05-05,UP,Mathura,1
2020-05-05,UP,Meerut,24
2020-05-05,UP,Rae Bareli,2
2020-05-05,UP,Shamli,2
2020-05-05,UP,Siddharthnagar,10
2020-05-05,UP,Varanasi,4
2020-05-05,UT,Dehradun,1
2020-05-05,WB,Darjeeling,1
2020-05-05,WB,Hooghly,2
2020-05-05,WB,Howrah,24
2020-05-05,WB,Jalpaiguri,-1
2020-05-05,WB,Kolkata,41
2020-05-05,WB,Murshidabad,-1
2020-05-05,WB,North 24 Parganas,9
2020-05-05,WB,Other State,1
2020-05-05,WB,Paschim Medinipur,2
2020-05-05,WB,Purba Bardhaman,1
2020-05-05,WB,Purba Medinipur,1
2020-05-05,WB,South 24 Parganas,5
2020-05-06,AP,East Godavari,1
2020-05-06,AP,Guntur,12
2020-05-06,AP,Krishna,14
2020-05-06,AP,Kurnool,17
2020-05-06,AP,Other State,13
2020-05-06,AP,Visakhapatnam,2
2020-05-06,AP,Y.S.R. Kadapa,1
2020-05-06,AS,assam_district,1
2020-05-06,BR,Bhagalpur,1
2020-05-06,BR,Kaimur,1
2020-05-06,BR,Madhubani,1
2020-05-06,BR,Patna,2
2020-05-06,BR,Purnia,1
2020-05-06,BR,Sheohar,1
2020-05-06,CH,Chandigarh,5
2020-05-06,DL,Delhi,428
2020-05-06,GJ,Ahmedabad,291
2020-05-06,GJ,Anand,1
2020-05-06,GJ,Banaskantha,15
2020-05-06,GJ,Bhavnagar,6
2020-05-06,GJ,Botad,7
2020-05-06,GJ,Dahod,2
2020-05-06,GJ,Gandhinagar,4
2020-05-06,GJ,Jamnagar,1
2020-05-06,GJ,Kheda,1
2020-05-06,GJ,Mahisagar,2
2020-05-06,GJ,Panchmahal,2
2020-05-06,GJ,Sabarkantha,1
2020-05-06,GJ,Surat,31
2020-05-06,GJ,Vadodara,16
2020-05-06,HP,Kangra,1
2020-05-06,HR,Ambala,4
2020-05-06,HR,Faridabad,2
2020-05-06,HR,Gurugram,20
2020-05-06,HR,Jhajjar,6
2020-05-06,HR,Jind,1
2020-05-06,HR,Karnal,5
2020-05-06,HR,Panipat,5
2020-05-06,HR,Sonipat,3
2020-05-06,JH,Ranchi,2
2020-05-06,JK,Anantnag,11
2020-05-06,JK,Ganderbal,1
2020-05-06,JK,Jammu,2
2020-05-06,JK,Kulgam,1
2020-05-06,JK,Kupwara,3
2020-05-06,JK,Shopiyan,5
2020-05-06,JK,Srinagar,11
2020-05-06,KA,Bagalkote,13
2020-05-06,KA,Bengaluru Urban,2
2020-05-06,KA,Dakshina Kannada,3
2020-05-06,KA,Kalaburagi,1
2020-05-06,KA,Vijayapura,1
2020-05-06,MH,Akola,20
2020-05-06,MH,Amravati,12
2020-05-06,MH,Aurangabad_MH,33
2020-05-06,MH,Hingoli,3
2020-05-06,MH,Jalgaon,7
2020-05-06,MH,Kolhapur,1
2020-05-06,MH,Mumbai,769
2020-05-06,MH,Nagpur,1
2020-05-06,MH,Nashik,54
2020-05-06,MH,Other State,2
2020-05-06,MH,Palghar,19
2020-05-06,MH,Pune,25
2020-05-06,MH,Raigad,12
2020-05-06,MH,Ratnagiri,6
2020-05-06,MH,Sangli,1
2020-05-06,MH,Satara,10
2020-05-06,MH,Sindhudurg,1
2020-05-06,MH,Solapur,45
2020-05-06,MH,Thane,212
2020-05-06,MP,Agar Malwa,1
2020-05-06,MP,Bhopal,34
2020-05-06,MP,Burhanpur,4
2020-05-06,MP,Dewas,4
2020-05-06,MP,Dhar,1
2020-05-06,MP,Gwalior,2
2020-05-06,MP,Indore,27
2020-05-06,MP,Jabalpur,3
2020-05-06,MP,Khandwa,1
2020-05-06,MP,Mandsaur,4
2020-05-06,MP,Neemuch,4
2020-05-06,MP,Other Region,-2
2020-05-06,MP,Ratlam,4
2020-05-06,MP,Shajapur,1
2020-05-06,MP,Shivpuri,1
2020-05-06,OR,Balasore,1
2020-05-06,OR,Ganjam,17
2020-05-06,OR,Jagatsinghpur,4
2020-05-06,OR,Jajpur,2
2020-05-06,OR,Kendrapara,1
2020-05-06,OR,Mayurbhanj,3
2020-05-06,PB,Amritsar,13
2020-05-06,PB,Barnala,1
2020-05-06,PB,Bathinda,1
2020-05-06,PB,Fatehgarh Sahib,3
2020-05-06,PB,Fazilka,1
2020-05-06,PB,Ferozepur,1
2020-05-06,PB,Gurdaspur,1
2020-05-06,PB,Hoshiarpur,1
2020-05-06,PB,Jalandhar,1
2020-05-06,PB,Mansa,2
2020-05-06,PB,Moga,28
2020-05-06,PB,Patiala,2
2020-05-06,PB,Sangrur,2
2020-05-06,PB,Shahid Bhagat Singh Nagar,1
2020-05-06,PB,Sri Muktsar Sahib,1
2020-05-06,PB,Tarn Taran,16
2020-05-06,RJ,Ajmer,5
2020-05-06,RJ,Alwar,3
2020-05-06,RJ,BSF Camp,30
2020-05-06,RJ,Bharatpur,1
2020-05-06,RJ,Chittorgarh,1
2020-05-06,RJ,Dholpur,2
2020-05-06,RJ,Dungarpur,2
2020-05-06,RJ,Jaipur,43
2020-05-06,RJ,Jalore,3
2020-05-06,RJ,Jhalawar,3
2020-05-06,RJ,Jodhpur,50
2020-05-06,RJ,Karauli,1
2020-05-06,RJ,Pali,12
2020-05-06,RJ,Rajsamand,1
2020-05-06,RJ,Sawai Madhopur,1
2020-05-06,RJ,Sikar,1
2020-05-06,TG,telengana_district,11
2020-05-06,TN,Ariyalur,188
2020-05-06,TN,Chengalpattu,9
2020-05-06,TN,Chennai,324
2020-05-06,TN,Cuddalore,95
2020-05-06,TN,Dindigul,9
2020-05-06,TN,Kancheepuram,45
2020-05-06,TN,Karur,1
2020-05-06,TN,Krishnagiri,2
2020-05-06,TN,Madurai,20
2020-05-06,TN,Perambalur,3
2020-05-06,TN,Pudukkottai,2
2020-05-06,TN,Salem,1
2020-05-06,TN,Tenkasi,1
2020-05-06,TN,Thanjavur,1
2020-05-06,TN,Theni,2
2020-05-06,TN,Thiruvallur,34
2020-05-06,TN,Thiruvarur,1
2020-05-06,TN,Thoothukkudi,2
2020-05-06,TN,Tiruchirappalli,1
2020-05-06,TN,Tirunelveli,1
2020-05-06,TN,Tirupathur,1
2020-05-06,TN,Tiruvannamalai,17
2020-05-06,TN,Vellore,6
2020-05-06,TN,Viluppuram,5
2020-05-06,TR,Dhalai,22
2020-05-06,UP,Agra,15
2020-05-06,UP,Aligarh,7
2020-05-06,UP,Banda,7
2020-05-06,UP,Basti,4
2020-05-06,UP,Bulandshahr,1
2020-05-06,UP,Chitrakoot,3
2020-05-06,UP,Etah,1
2020-05-06,UP,Firozabad,12
2020-05-06,UP,Ghaziabad,6
2020-05-06,UP,Hapur,3
2020-05-06,UP,Jalaun,3
2020-05-06,UP,Kanpur Nagar,16
2020-05-06,UP,Kushinagar,1
2020-05-06,UP,Mainpuri,1
2020-05-06,UP,Mathura,4
2020-05-06,UP,Meerut,11
2020-05-06,UP,Pratapgarh_UP,1
2020-05-06,UP,Prayagraj,5
2020-05-06,UP,Sant Kabir Nagar,4
2020-05-06,UP,Shrawasti,1
2020-05-06,UP,Siddharthnagar,3
2020-05-06,UP,Varanasi,9
2020-05-06,WB,Hooghly,6
2020-05-06,WB,Howrah,24
2020-05-06,WB,Kolkata,54
2020-05-06,WB,North 24 Parganas,15
2020-05-06,WB,Paschim Bardhaman,1
2020-05-06,WB,Purba Medinipur,1
2020-05-06,WB,South 24 Parganas,11
2020-05-07,AP,Anantapur,3
2020-05-07,AP,Guntur,10
2020-05-07,AP,Krishna,16
2020-05-07,AP,Kurnool,7
2020-05-07,AP,S.P.S. Nellore,4
2020-05-07,AP,Visakhapatnam,7
2020-05-07,AP,Vizianagaram,3
2020-05-07,AP,Y.S.R. Kadapa,6
2020-05-07,AS,assam_district,8
2020-05-07,BR,Aurangabad_BR,1
2020-05-07,BR,Bhagalpur,1
2020-05-07,BR,Jehanabad,1
2020-05-07,BR,Kishanganj,1
2020-05-07,BR,Patna,1
2020-05-07,BR,Rohtas,2
2020-05-07,BR,Sheohar,1
2020-05-07,CH,Chandigarh,11
2020-05-07,DL,Delhi,448
2020-05-07,GJ,Ahmedabad,275
2020-05-07,GJ,Aravalli,25
2020-05-07,GJ,Banaskantha,3
2020-05-07,GJ,Bhavnagar,1
2020-05-07,GJ,Dahod,4
2020-05-07,GJ,Devbhumi Dwarka,1
2020-05-07,GJ,Gandhinagar,5
2020-05-07,GJ,Jamnagar,4
2020-05-07,GJ,Kheda,3
2020-05-07,GJ,Other State,1
2020-05-07,GJ,Rajkot,2
2020-05-07,GJ,Surat,45
2020-05-07,GJ,Vadodara,19
2020-05-07,HP,Chamba,2
2020-05-07,HP,Shimla,1
2020-05-07,HR,Faridabad,6
2020-05-07,HR,Gurugram,13
2020-05-07,HR,Jhajjar,3
2020-05-07,HR,Jind,3
2020-05-07,HR,Mahendragarh,2
2020-05-07,HR,Panipat,1
2020-05-07,HR,Sonipat,3
2020-05-07,JH,Palamu,5
2020-05-07,JK,Anantnag,1
2020-05-07,JK,Bandipora,2
2020-05-07,JK,Baramulla,1
2020-05-07,JK,Budgam,1
2020-05-07,JK,Ganderbal,1
2020-05-07,JK,Jammu,2
2020-05-07,JK,Pulwama,3
2020-05-07,JK,Shopiyan,4
2020-05-07,JK,Srinagar,2
2020-05-07,JK,Udhampur,1
2020-05-07,KA,Bagalkote,3
2020-05-07,KA,Belagavi,1
2020-05-07,KA,Bengaluru Urban,1
2020-05-07,KA,Davanagere,3
2020-05-07,KA,Dharwad,1
2020-05-07,KA,Kalaburagi,3
2020-05-07,MH,Akola,16
2020-05-07,MH,Aurangabad_MH,27
2020-05-07,MH,Jalgaon,13
2020-05-07,MH,Latur,6
2020-05-07,MH,Mumbai,680
2020-05-07,MH,Nagpur,24
2020-05-07,MH,Nanded,1
2020-05-07,MH,Nashik,70
2020-05-07,MH,Other State,2
2020-05-07,MH,Palghar,22
2020-05-07,MH,Pune,42
2020-05-07,MH,Raigad,26
2020-05-07,MH,Satara,5
2020-05-07,MH,Solapur,8
2020-05-07,MH,Thane,273
2020-05-07,MH,Yavatmal,1
2020-05-07,MP,Bhopal,47
2020-05-07,MP,Dhar,1
2020-05-07,MP,Gwalior,5
2020-05-07,MP,Indore,18
2020-05-07,MP,Jabalpur,6
2020-05-07,MP,Jhabua,1
2020-05-07,MP,Khargone,1
2020-05-07,MP,Mandsaur,12
2020-05-07,MP,Morena,5
2020-05-07,MP,Raisen,1
2020-05-07,MP,Ujjain,17
2020-05-07,OR,Balasore,2
2020-05-07,OR,Ganjam,7
2020-05-07,OR,Jagatsinghpur,1
2020-05-07,OR,Khordha,3
2020-05-07,OR,Mayurbhanj,1
2020-05-07,PB,Amritsar,46
2020-05-07,PB,Bathinda,2
2020-05-07,PB,Fatehgarh Sahib,1
2020-05-07,PB,Gurdaspur,6
2020-05-07,PB,Jalandhar,12
2020-05-07,PB,Ludhiana,1
2020-05-07,PB,Patiala,6
2020-05-07,PB,Sangrur,1
2020-05-07,PB,Tarn Taran,43
2020-05-07,RJ,Ajmer,5
2020-05-07,RJ,Alwar,2
2020-05-07,RJ,BSF Camp,12
2020-05-07,RJ,Chittorgarh,16
2020-05-07,RJ,Dholpur,4
2020-05-07,RJ,Jaipur,21
2020-05-07,RJ,Jalore,1
2020-05-07,RJ,Jodhpur,30
2020-05-07,RJ,Kota,2
2020-05-07,RJ,Pali,10
2020-05-07,RJ,Rajsamand,1
2020-05-07,RJ,Sirohi,1
2020-05-07,RJ,Udaipur,5
2020-05-07,TG,telengana_district,15
2020-05-07,TN,Ariyalur,24
2020-05-07,TN,Chengalpattu,13
2020-05-07,TN,Chennai,316
2020-05-07,TN,Cuddalore,32
2020-05-07,TN,Kallakurichi,1
2020-05-07,TN,Kancheepuram,2
2020-05-07,TN,Karur,2
2020-05-07,TN,Krishnagiri,4
2020-05-07,TN,Perambalur,33
2020-05-07,TN,Pudukkottai,2
2020-05-07,TN,Ramanathapuram,2
2020-05-07,TN,Ranipet,7
2020-05-07,TN,Thanjavur,2
2020-05-07,TN,Theni,3
2020-05-07,TN,Thiruvallur,63
2020-05-07,TN,Thoothukkudi,1
2020-05-07,TN,Tiruchirappalli,5
2020-05-07,TN,Tirunelveli,3
2020-05-07,TN,Tirupathur,2
2020-05-07,TN,Tiruvannamalai,17
2020-05-07,TN,Vellore,1
2020-05-07,TN,Viluppuram,45
2020-05-07,TR,Dhalai,24
2020-05-07,UP,Agra,15
2020-05-07,UP,Aligarh,3
2020-05-07,UP,Amethi,2
2020-05-07,UP,Balrampur_UP,1
2020-05-07,UP,Banda,3
2020-05-07,UP,Bareilly,1
2020-05-07,UP,Bijnor,1
2020-05-07,UP,Firozabad,1
2020-05-07,UP,Ghaziabad,6
2020-05-07,UP,Gonda,2
2020-05-07,UP,Hapur,7
2020-05-07,UP,Hathras,2
2020-05-07,UP,Lucknow,6
2020-05-07,UP,Mainpuri,2
2020-05-07,UP,Mathura,2
2020-05-07,UP,Meerut,10
2020-05-07,UP,Moradabad,1
2020-05-07,UP,Rae Bareli,1
2020-05-07,UP,Rampur,2
